,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
167,168,Lewie Coyle,eng ENG,DF,Hull City,25,1995,19.5,39,2.00,31,3,0,1,4,0,3,0.15,3,0,0,0,0,0,Matches
168,169,Matt Crooks,eng ENG,MF,Middlesbrough,27,1994,38.7,83,2.14,75,0,1,4,1,2,7,0.18,7,0,0,0,0,0,Matches
169,170,Liam Cullen,wls WAL,"MF,FW",Swansea City,22,1999,4.8,6,1.25,6,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
170,171,Robbie Cundy,eng ENG,DF,Bristol City,24,1997,10.0,4,0.40,3,1,0,0,0,0,1,0.10,0,1,0,0,0,0,Matches
171,172,Greg Cunningham,ie IRL,"DF,FW",Preston,30,1991,15.1,15,0.99,12,0,0,3,0,0,2,0.13,1,0,0,1,0,0,Matches
172,173,Fankaty Dabo,eng ENG,DF,Coventry City,25,1995,25.5,55,2.16,44,4,2,1,4,0,7,0.27,7,0,0,0,0,0,Matches
173,174,Bradley Dack,eng ENG,"MF,FW",Blackburn,27,1993,3.2,6,1.87,3,0,0,3,0,0,1,0.31,1,0,0,0,0,0,Matches
174,175,Julien Dacosta,fr FRA,DF,Coventry City,25,1996,1.2,5,4.21,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
175,176,Owen Dale,eng ENG,"MF,FW",Blackpool,22,1998,7.8,19,2.43,16,0,2,0,1,0,4,0.51,2,0,2,0,0,0,Matches
176,177,Jake Daniels,eng ENG,FW,Blackpool,16,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
177,178,Luke Daniels,eng ENG,GK,Middlesbrough,33,1988,12.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
178,179,Scott Dann,eng ENG,DF,Reading,34,1987,13.6,9,0.66,8,0,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches
179,180,Jay Dasilva,eng ENG,DF,Bristol City,23,1998,29.4,59,2.01,44,6,1,6,0,2,5,0.17,4,1,0,0,0,0,Matches
180,181,Jacob Davenport,eng ENG,MF,Blackburn,22,1998,2.9,4,1.40,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
181,182,Adam Davies,wls WAL,GK,Stoke City,29,1992,12.0,1,0.08,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
182,183,Ben Davies,eng ENG,DF,Sheffield Utd,25,1995,21.0,11,0.52,9,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
183,184,Curtis Davies,eng ENG,DF,Derby County,36,1985,46.0,32,0.70,24,0,0,5,0,3,2,0.04,0,0,0,1,0,1,Matches
184,185,Isaak Davies,wls WAL,"FW,MF",Cardiff City,19,2001,13.3,27,2.03,16,0,4,2,5,0,8,0.60,4,0,2,0,2,0,Matches
185,186,Keinan Davis,eng ENG,FW,Nott'ham Forest,23,1998,11.8,43,3.66,27,0,10,2,4,0,4,0.34,3,0,1,0,0,0,Matches
186,187,Leif Davis,eng ENG,"DF,FW",Bournemouth,21,2000,6.4,14,2.20,14,0,0,0,0,0,3,0.47,3,0,0,0,0,0,Matches
187,188,Harlee Dean,eng ENG,DF,Birmingham City,30,1991,14.0,8,0.57,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
188,189,Troy Deeney,eng ENG,FW,Birmingham City,33,1988,14.5,49,3.38,37,2,2,5,1,2,8,0.55,5,0,1,0,1,1,Matches
189,190,Tom Dele-Bashiru,ng NGA,"MF,FW",Reading,21,1999,27.1,58,2.14,42,0,6,3,6,1,8,0.29,6,0,1,1,0,0,Matches
190,191,Siriki Dembélé,ci CIV,FW,Bournemouth,24,1996,5.9,33,5.64,24,0,8,0,0,1,4,0.68,1,0,2,0,0,1,Matches
191,192,Siriki Dembélé,ci CIV,"FW,MF",P'borough Utd,24,1996,21.2,69,3.26,41,1,12,3,11,1,6,0.28,4,0,1,0,1,0,Matches
192,193,Sepp van den Berg,nl NED,DF,Preston,19,2001,44.1,43,0.97,40,0,1,1,1,0,3,0.07,2,0,1,0,0,0,Matches
193,194,Oliver Denham,wls WAL,DF,Cardiff City,19,2002,4.5,3,0.67,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
194,195,Yan Dhanda,eng ENG,MF,Swansea City,22,1998,0.8,2,2.43,0,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
195,196,Bambo Diaby,sn SEN,DF,Preston,23,1997,4.9,3,0.61,3,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
196,197,Grady Diangana,eng ENG,"FW,MF",West Brom,23,1998,21.3,76,3.57,58,2,3,5,7,1,2,0.09,2,0,0,0,0,0,Matches
197,198,Robert Dickie,eng ENG,DF,QPR,25,1996,38.0,48,1.26,34,0,2,1,5,6,5,0.13,5,0,0,0,0,0,Matches
198,199,Seny Dieng,sn SEN,GK,QPR,26,1994,27.5,3,0.11,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
199,200,Anfernee Dijksteel,nl NED,DF,Middlesbrough,24,1996,32.9,49,1.49,40,0,5,0,2,2,6,0.18,5,0,1,0,0,0,Matches
200,201,Daryl Dike,us USA,FW,West Brom,21,2000,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
201,202,Greg Docherty,sct SCO,MF,Hull City,24,1996,31.6,68,2.15,58,0,1,6,1,2,3,0.09,3,0,0,0,0,0,Matches
202,203,Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,19,2001,19.8,47,2.37,35,0,3,1,7,1,7,0.35,3,0,1,0,2,1,Matches
203,204,Kenneth Dougall,au AUS,MF,Blackpool,28,1993,37.2,72,1.93,51,12,0,1,3,5,10,0.27,5,3,0,0,1,1,Matches
204,205,Alfie Doughty,eng ENG,"DF,FW",Stoke City,21,1999,1.8,5,2.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
205,206,Alfie Doughty,eng ENG,"DF,FW",Cardiff City,21,1999,5.3,5,0.95,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
206,207,Flynn Downes,eng ENG,"MF,DF",Swansea City,22,1999,31.9,44,1.38,36,0,2,1,2,3,6,0.19,5,0,1,0,0,0,Matches
207,208,Thomas Doyle,eng ENG,MF,Cardiff City,19,2001,16.1,49,3.04,27,15,4,2,1,0,5,0.31,3,1,1,0,0,0,Matches
208,209,Andre Dozzell,eng ENG,MF,QPR,22,1999,17.0,33,1.94,27,3,0,2,1,0,1,0.06,1,0,0,0,0,0,Matches
209,210,Cody Drameh,eng ENG,DF,Cardiff City,19,2001,21.4,44,2.06,31,0,4,1,3,5,6,0.28,4,0,1,0,0,1,Matches
210,211,Danny Drinkwater,eng ENG,MF,Reading,31,1990,31.3,61,1.95,51,2,1,1,3,3,8,0.26,6,0,0,0,0,2,Matches
211,212,Demeaco Duhaney,eng ENG,"DF,FW",Stoke City,22,1998,2.3,5,2.17,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
212,213,Jimmy Dunne,ie IRL,DF,QPR,23,1997,35.4,18,0.51,14,0,0,1,1,2,2,0.06,2,0,0,0,0,0,Matches
213,214,Lyndon Dykes,sct SCO,FW,QPR,25,1995,26.8,50,1.87,39,2,2,4,2,1,6,0.22,4,0,1,1,0,0,Matches
214,215,Josh Earl,eng ENG,DF,Preston,22,1998,23.9,44,1.84,35,1,3,3,2,0,7,0.29,5,0,0,0,2,0,Matches
215,216,Tom Eaves,eng ENG,FW,Hull City,29,1992,14.0,20,1.43,12,0,2,4,1,1,3,0.21,3,0,0,0,0,0,Matches
216,217,Malcolm Ebiowei,eng ENG,FW,Derby County,17,2003,10.6,44,4.16,22,6,9,2,4,1,3,0.28,1,1,0,1,0,0,Matches
217,218,Festy Ebosele,ie IRL,"FW,DF",Derby County,18,2002,20.3,35,1.72,22,1,3,2,6,1,1,0.05,1,0,0,0,0,0,Matches
218,219,Josh Eccles,eng ENG,DF,Coventry City,21,2000,2.6,8,3.06,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
219,220,Tayo Edun,eng ENG,"DF,MF",Blackburn,23,1998,12.5,25,2.01,20,0,1,3,0,1,1,0.08,0,0,0,1,0,0,Matches
220,221,Ronnie Edwards,eng ENG,DF,P'borough Utd,18,2003,31.4,11,0.35,7,0,0,0,1,3,1,0.03,1,0,0,0,0,0,Matches
221,222,John Egan,ie IRL,DF,Sheffield Utd,28,1992,46.0,29,0.63,19,1,1,6,0,2,5,0.11,2,0,1,1,0,1,Matches
222,223,Carel Eiting,nl NED,MF,Huddersfield,23,1998,2.5,12,4.80,10,2,0,0,0,0,2,0.80,1,1,0,0,0,0,Matches
223,224,Ovie Ejaria,eng ENG,"FW,MF",Reading,23,1997,21.6,51,2.36,40,1,3,1,4,2,5,0.23,4,0,0,0,1,0,Matches
224,225,Marvin Ekpiteta,eng ENG,DF,Blackpool,25,1995,39.3,23,0.59,17,0,0,3,1,2,5,0.13,2,0,0,2,0,1,Matches
225,226,Callum Elder,au AUS,DF,Hull City,26,1995,21.8,39,1.79,30,7,0,0,1,1,1,0.05,1,0,0,0,0,0,Matches
226,227,Josh Emmanuel,eng ENG,"DF,FW",Hull City,23,1997,4.3,9,2.10,5,1,1,0,1,1,1,0.23,1,0,0,0,0,0,Matches
227,228,Neil Etheridge,ph PHI,GK,Birmingham City,31,1990,20.8,5,0.24,4,1,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
228,229,Ched Evans,wls WAL,FW,Preston,32,1988,14.8,33,2.23,25,0,1,2,5,0,5,0.34,4,0,0,1,0,0,Matches
229,230,George Evans,eng ENG,MF,Millwall,26,1994,12.8,29,2.26,20,4,0,2,2,1,3,0.23,2,0,0,1,0,0,Matches
230,231,Kieron Evans,wls WAL,"MF,FW",Cardiff City,19,2001,1.6,4,2.47,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
231,232,Juan Familio-Castillo,nl NED,"DF,MF",Birmingham City,21,2000,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
232,233,Tom Fellows,eng ENG,"MF,FW",West Brom,18,2003,1.1,3,2.73,1,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
233,234,Emmanuel Fernandez,eng ENG,DF,P'borough Utd,19,2001,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
234,235,Sam Field,eng ENG,MF,QPR,23,1998,26.0,38,1.46,29,0,0,2,4,3,4,0.15,3,0,0,0,1,0,Matches
235,236,Tobias Figueiredo,pt POR,DF,Nott'ham Forest,27,1994,21.1,9,0.43,7,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
236,237,Andy Fisher,eng ENG,GK,Swansea City,23,1998,20.0,3,0.15,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
237,238,John Fleck,sct SCO,MF,Sheffield Utd,29,1991,29.5,99,3.36,63,20,6,4,2,4,9,0.31,5,1,0,0,2,1,Matches
238,239,Brandon Fleming,eng ENG,DF,Hull City,21,1999,14.7,38,2.59,14,12,4,0,5,3,3,0.20,2,0,0,0,0,1,Matches
239,240,Steven Fletcher,sct SCO,FW,Stoke City,34,1987,16.7,43,2.58,37,0,1,4,1,0,2,0.12,2,0,0,0,0,0,Matches
240,241,Aden Flint,eng ENG,DF,Cardiff City,32,1989,36.3,32,0.88,19,0,0,10,2,1,2,0.06,2,0,0,0,0,0,Matches
241,242,Wes Foderingham,eng ENG,GK,Sheffield Utd,30,1991,32.0,4,0.12,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
242,243,Tyrese Fornah,eng ENG,MF,Nott'ham Forest,21,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
243,244,William Forrester,eng ENG,DF,Stoke City,20,2001,2.3,1,0.43,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
244,245,Marcus Forss,fi FIN,FW,Hull City,22,1999,5.4,7,1.29,6,0,0,1,0,0,1,0.18,1,0,0,0,0,0,Matches
245,246,Craig Forsyth,sct SCO,DF,Derby County,32,1989,21.5,33,1.54,25,3,1,0,1,3,3,0.14,2,0,0,0,1,0,Matches
246,247,Morgan Fox,wls WAL,DF,Stoke City,27,1993,7.8,14,1.80,14,0,0,0,0,0,2,0.26,2,0,0,0,0,0,Matches
247,248,Tyrese Francois,au AUS,MF,Fulham,21,2000,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
248,249,Luke Freeman,eng ENG,"FW,MF",Sheffield Utd,29,1992,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
249,250,Luke Freeman,eng ENG,"MF,FW",Millwall,29,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
250,251,George Friend,eng ENG,DF,Birmingham City,33,1987,11.3,10,0.88,5,2,0,0,1,2,1,0.09,0,0,0,0,1,0,Matches
251,252,Dominik Frieser,at AUT,"FW,MF",Barnsley,27,1993,10.2,14,1.37,13,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
252,253,Dael Fry,eng ENG,DF,Middlesbrough,23,1997,31.3,14,0.45,10,0,1,1,1,1,3,0.10,1,0,0,1,1,0,Matches
253,254,Jeando Fuchs,cm CMR,MF,P'borough Utd,23,1997,15.2,24,1.58,22,0,0,1,0,1,4,0.26,4,0,0,0,0,0,Matches
254,255,Jay Fulton,sct SCO,MF,Swansea City,27,1994,8.2,10,1.22,9,0,0,0,0,1,2,0.24,1,0,0,0,0,1,Matches
255,256,Darnell Furlong,eng ENG,"DF,MF",West Brom,25,1995,36.9,106,2.88,57,31,3,6,7,2,7,0.19,4,1,1,1,0,0,Matches
256,257,Jordan Gabriel,eng ENG,DF,Blackpool,22,1998,18.2,28,1.54,17,3,2,1,3,2,4,0.22,3,0,0,0,1,0,Matches
257,258,Jordan Gabriel,eng ENG,DF,Nott'ham Forest,22,1998,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
258,259,Sam Gallagher,eng ENG,FW,Blackburn,25,1995,28.1,38,1.35,27,0,2,4,3,2,6,0.21,5,0,0,1,0,0,Matches
259,260,Luke Garbutt,eng ENG,DF,Blackpool,28,1993,15.2,41,2.70,16,20,0,2,0,3,1,0.07,1,0,0,0,0,0,Matches
260,261,Gary Gardner,eng ENG,MF,Birmingham City,29,1992,30.7,64,2.08,50,1,1,4,6,2,5,0.16,4,0,0,0,0,1,Matches
261,262,Taylor Gardner-Hickman,eng ENG,"MF,DF",West Brom,19,2001,15.1,36,2.39,24,5,3,1,2,1,4,0.27,3,0,0,0,1,0,Matches
262,263,James Garner,eng ENG,MF,Nott'ham Forest,20,2001,36.7,141,3.84,71,51,3,8,4,4,14,0.38,2,8,2,2,0,0,Matches
263,264,Paulo Gazzaniga,ar ARG,GK,Fulham,29,1992,13.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
264,265,Morgan Gibbs-White,eng ENG,"MF,FW",Sheffield Utd,21,2000,31.8,117,3.68,96,1,8,6,6,0,14,0.44,11,0,2,1,0,0,Matches
265,266,Matthew Godden,eng ENG,FW,Coventry City,30,1991,17.5,42,2.40,30,0,1,8,3,0,9,0.51,6,0,0,1,2,0,Matches
266,267,Claudio Gomes,fr FRA,MF,Barnsley,21,2000,28.1,45,1.60,36,1,2,1,2,3,3,0.11,3,0,0,0,0,0,Matches
267,268,Charlie Goode,eng ENG,DF,Sheffield Utd,25,1995,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
268,269,Kyron Gordon,eng ENG,DF,Sheffield Utd,19,2002,3.8,4,1.04,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
269,270,Nico Gordon,eng ENG,DF,Birmingham City,19,2002,10.8,5,0.46,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
270,271,Lewis Grabban,eng ENG,FW,Nott'ham Forest,33,1988,22.8,55,2.42,45,2,4,4,0,0,5,0.22,5,0,0,0,0,0,Matches
271,272,Jordan Graham,eng ENG,DF,Birmingham City,26,1995,17.7,54,3.05,31,20,0,1,2,0,6,0.34,4,2,0,0,0,0,Matches
272,273,Jorge Grant,eng ENG,"MF,FW",P'borough Utd,26,1994,19.3,39,2.02,22,8,2,1,3,3,6,0.31,4,0,1,0,1,0,Matches
273,274,Karlan Grant,eng ENG,"FW,MF",West Brom,23,1997,37.6,129,3.43,92,5,14,15,3,0,10,0.27,8,0,1,1,0,0,Matches
274,275,Andre Gray,jm JAM,FW,QPR,30,1991,13.6,23,1.69,11,0,4,5,3,0,3,0.22,1,0,1,0,1,0,Matches
275,276,Jacob Greaves,eng ENG,DF,Hull City,20,2000,46.0,48,1.04,39,0,0,3,1,5,6,0.13,5,0,0,0,0,1,Matches
276,277,Matt Grimes,eng ENG,MF,Swansea City,26,1995,46.0,110,2.39,70,25,2,4,4,5,7,0.15,4,1,0,1,0,1,Matches
277,278,Daniel Grimshaw,eng ENG,GK,Blackpool,23,1998,25.2,9,0.36,4,5,0,0,0,0,2,0.08,1,1,0,0,0,0,Matches
278,279,Adlène Guedioura,dz ALG,MF,Sheffield Utd,35,1985,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
279,280,Viktor Gyökeres,se SWE,FW,Coventry City,23,1998,39.9,149,3.73,96,1,25,19,7,1,11,0.28,5,0,3,1,2,0,Matches
280,281,Alen Halilović,hr CRO,"FW,MF",Reading,25,1996,7.7,14,1.82,9,3,2,0,0,0,3,0.39,3,0,0,0,0,0,Matches
281,282,George Hall,eng ENG,"FW,MF",Birmingham City,17,2004,1.3,3,2.33,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
282,283,Grant Hall,eng ENG,DF,Middlesbrough,29,1991,8.0,3,0.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
283,284,Aapo Halme,fi FIN,DF,Barnsley,23,1998,2.3,2,0.88,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
284,285,Ben Hamer,eng ENG,GK,Swansea City,33,1987,21.0,2,0.10,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
285,286,Gustavo Hamer,nl NED,MF,Coventry City,24,1997,34.5,129,3.74,71,40,3,7,2,6,15,0.44,9,5,0,1,0,0,Matches
286,287,CJ Hamilton,ie IRL,MF,Blackpool,26,1995,16.3,49,2.99,32,0,4,5,6,2,11,0.67,5,0,2,3,1,0,Matches
287,288,Ethan Hamilton,sct SCO,MF,P'borough Utd,22,1998,0.7,1,1.53,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
288,289,Mark Harris,wls WAL,"FW,MF",Cardiff City,22,1998,17.1,39,2.27,26,0,4,2,7,0,3,0.17,2,0,0,1,0,0,Matches
289,290,Taylor Harwood-Bellis,eng ENG,DF,Stoke City,19,2002,21.8,18,0.83,11,0,1,4,0,2,2,0.09,1,0,0,0,0,1,Matches
290,291,Jan Paul van Hecke,nl NED,DF,Blackburn,21,2000,29.4,32,1.09,24,0,0,2,1,5,4,0.14,2,0,0,0,0,2,Matches
291,292,Michael Hector,jm JAM,DF,Fulham,29,1992,4.0,3,0.75,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
292,293,Ryan Hedges,wls WAL,"FW,MF",Blackburn,26,1995,4.5,17,3.82,14,0,0,1,1,1,3,0.67,2,0,0,0,1,0,Matches
293,294,Michał Helik,pl POL,DF,Barnsley,25,1995,37.7,22,0.58,14,1,1,3,2,1,1,0.03,1,0,0,0,0,0,Matches
294,295,Jordan Helliwell,eng ENG,"MF,DF",Barnsley,19,2001,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
295,296,Jeff Hendrick,ie IRL,MF,QPR,29,1992,7.3,17,2.33,14,0,0,0,2,1,1,0.14,1,0,0,0,0,0,Matches
296,297,Onel Hernández,cu CUB,"FW,DF",Middlesbrough,28,1993,8.7,28,3.21,22,0,4,0,2,0,2,0.23,0,0,1,0,1,0,Matches
297,298,Onel Hernández,cu CUB,"FW,MF",Birmingham City,28,1993,20.7,58,2.80,36,0,15,2,3,2,6,0.29,4,0,1,0,1,0,Matches
298,299,Scott High,sct SCO,MF,Huddersfield,20,2001,16.8,29,1.73,25,0,1,1,0,2,2,0.12,2,0,0,0,0,0,Matches
299,300,James Hill,eng ENG,DF,Bournemouth,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
300,301,Josh Hinds,eng ENG,FW,Hull City,18,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
301,302,Scott Hogan,ie IRL,FW,Birmingham City,29,1992,25.4,26,1.02,18,1,2,3,2,0,2,0.08,1,0,1,0,0,0,Matches
302,303,Jonathan Hogg,eng ENG,"MF,DF",Huddersfield,32,1988,28.1,37,1.32,29,1,0,2,3,2,1,0.04,1,0,0,0,0,0,Matches
303,304,Junior Hoilett,ca CAN,"FW,MF",Reading,31,1990,19.2,61,3.18,42,5,0,4,8,2,4,0.21,3,0,0,1,0,0,Matches
304,305,Duane Holmes,us USA,"FW,MF",Huddersfield,26,1994,25.1,70,2.78,56,2,4,6,2,0,5,0.20,4,0,0,1,0,0,Matches
305,306,Tom Holmes,eng ENG,DF,Reading,21,2000,27.1,10,0.37,7,1,0,1,0,1,2,0.07,0,0,0,1,0,1,Matches
306,307,William Hondermarck,ie IRL,"DF,MF",Barnsley,20,2000,3.6,5,1.38,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
307,308,George Honeyman,eng ENG,MF,Hull City,26,1994,33.2,98,2.95,55,26,7,1,6,3,12,0.36,7,1,3,0,0,1,Matches
308,309,Ethan Horvath,us USA,GK,Nott'ham Forest,26,1995,6.0,1,0.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
309,310,Conor Hourihane,ie IRL,MF,Sheffield Utd,30,1991,16.0,66,4.12,41,20,2,1,2,0,9,0.56,7,2,0,0,0,0,Matches
310,311,Ryan Howley,wls WAL,MF,Coventry City,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
311,312,Jonny Howson,eng ENG,MF,Middlesbrough,33,1988,43.8,113,2.58,76,24,3,5,0,5,12,0.27,9,1,1,1,0,0,Matches
312,313,Tom Huddlestone,eng ENG,"MF,DF",Hull City,34,1986,4.3,9,2.11,8,1,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
313,314,Andrew Hughes,wls WAL,DF,Preston,29,1992,38.9,33,0.85,20,4,2,4,1,2,2,0.05,2,0,0,0,0,0,Matches
314,315,Jordan Hugill,eng ENG,FW,West Brom,29,1992,11.2,23,2.05,17,0,0,4,1,1,1,0.09,1,0,0,0,0,0,Matches
315,316,Jordan Hugill,eng ENG,FW,Cardiff City,29,1992,15.6,22,1.41,15,0,0,1,4,2,1,0.06,1,0,0,0,0,0,Matches
316,317,Paul Huntington,eng ENG,DF,Preston,33,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
317,318,James Husband,eng ENG,DF,Blackpool,27,1994,28.0,48,1.71,36,3,1,1,3,4,5,0.18,4,0,0,0,1,0,Matches
318,319,Isaac Hutchinson,eng ENG,MF,Derby County,21,2000,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
319,320,Shaun Hutchinson,eng ENG,DF,Millwall,30,1990,27.7,27,0.97,16,4,1,2,0,4,2,0.07,2,0,0,0,0,0,Matches
320,321,Dominic Hyam,sct SCO,DF,Coventry City,25,1995,41.7,38,0.91,32,0,0,2,1,3,4,0.10,4,0,0,0,0,0,Matches
321,322,Danny Hylton,eng ENG,"FW,MF",Luton Town,32,1989,6.6,6,0.91,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
322,323,Zeno Ibsen Rossi,eng ENG,DF,Bournemouth,20,2000,3.0,2,0.66,2,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
323,324,Duncan Idehen,eng ENG,DF,Bristol City,19,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
324,325,Uche Ikpeazu,ug UGA,"FW,DF",Cardiff City,26,1995,2.8,13,4.72,5,0,2,2,4,0,1,0.36,0,0,1,0,0,0,Matches
325,326,Uche Ikpeazu,ug UGA,FW,Middlesbrough,26,1995,7.2,24,3.32,13,0,2,4,5,0,2,0.28,0,0,1,1,0,0,Matches
326,327,Tom Ince,eng ENG,"MF,DF",Stoke City,29,1992,5.0,19,3.81,15,0,1,2,1,0,1,0.20,1,0,0,0,0,0,Matches
327,328,Tom Ince,eng ENG,"FW,MF",Reading,29,1992,14.8,39,2.63,23,7,3,2,4,0,4,0.27,2,1,0,0,1,0,Matches
328,329,Matt Ingram,eng ENG,GK,Hull City,27,1993,28.7,4,0.14,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
329,330,Matt Ingram,eng ENG,GK,Luton Town,27,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
330,331,Harvey Isted,eng ENG,GK,Luton Town,24,1997,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
331,332,Daniel Iversen,dk DEN,GK,Preston,24,1997,45.9,7,0.15,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
332,333,Ricky Jade-Jones,eng ENG,"FW,MF",P'borough Utd,20,2001,7.4,16,2.18,12,0,1,1,2,0,4,0.54,2,0,1,0,1,0,Matches
333,334,Phil Jagielka,eng ENG,DF,Stoke City,38,1982,19.7,14,0.71,10,0,0,1,1,2,2,0.10,0,0,0,1,1,0,Matches
334,335,Phil Jagielka,eng ENG,DF,Derby County,38,1982,20.0,15,0.75,13,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
335,336,Karl Jakob Hein,ee EST,GK,Reading,19,2002,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
336,337,Jordan James,wls WAL,MF,Birmingham City,17,2004,13.1,23,1.75,10,0,2,4,7,0,2,0.15,1,0,0,1,0,0,Matches
337,338,Matty James,eng ENG,MF,Bristol City,30,1991,30.9,101,3.27,44,47,1,4,1,4,7,0.23,2,5,0,0,0,0,Matches
338,339,Reece James,eng ENG,"DF,MF",Blackpool,27,1993,14.0,15,1.07,12,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
339,340,Saikou Janneh,eng ENG,MF,Bristol City,20,2001,0.2,3,15.88,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
340,341,William Jarvis,eng ENG,"MF,FW",Hull City,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
341,342,Zach Jeacock,eng ENG,GK,Birmingham City,20,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
342,343,Daniel Jebbison,eng ENG,"FW,MF",Sheffield Utd,18,2003,2.2,2,0.89,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
343,344,Cameron Jerome,eng ENG,FW,Luton Town,34,1986,15.0,31,2.07,24,0,1,5,1,0,4,0.27,4,0,0,0,0,0,Matches
344,345,Lucas João,pt POR,FW,Reading,27,1993,21.0,32,1.53,21,0,5,4,2,0,4,0.19,3,0,1,0,0,0,Matches
