,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
154,155,Bruno Fernandes,pt POR,MF,Manchester Utd,26,1994,34.6,152,4.40,113,19,5,9,5,1,11,0.32,8,0,1,2,0,0,Matches
155,156,Álvaro Fernández,es ESP,GK,Brentford,23,1998,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
156,157,Federico Fernández,ar ARG,DF,Newcastle Utd,32,1989,5.8,4,0.69,1,0,0,3,0,0,1,0.17,0,0,0,1,0,0,Matches
157,158,Fernandinho,br BRA,"MF,DF",Manchester City,36,1985,10.7,30,2.80,23,0,0,4,3,0,4,0.37,4,0,0,0,0,0,Matches
158,159,Roberto Firmino,br BRA,FW,Liverpool,29,1991,11.0,39,3.55,34,0,1,3,1,0,5,0.46,4,0,0,1,0,0,Matches
159,160,Junior Firpo,es ESP,"DF,MF",Leeds United,24,1996,19.0,54,2.84,40,4,2,3,3,2,4,0.21,2,1,1,0,0,0,Matches
160,161,Ashley Fletcher,eng ENG,FW,Watford,25,1995,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
161,162,Phil Foden,eng ENG,FW,Manchester City,21,2000,23.6,88,3.72,62,13,3,7,2,1,13,0.55,8,3,0,2,0,0,Matches
162,163,Wesley Fofana,fr FRA,DF,Leicester City,20,2000,7.0,6,0.86,4,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
163,164,Pablo Fornals,es ESP,"FW,MF",West Ham,25,1996,31.1,107,3.45,85,9,5,5,2,1,11,0.35,9,1,0,1,0,0,Matches
164,165,Adam Forshaw,eng ENG,MF,Leeds United,29,1991,17.0,35,2.06,31,0,0,3,0,1,2,0.12,2,0,0,0,0,0,Matches
165,166,Marcus Forss,fi FIN,"FW,MF",Brentford,22,1999,2.3,1,0.43,0,0,0,1,0,0,1,0.43,0,0,0,1,0,0,Matches
166,167,Fraser Forster,eng ENG,GK,Southampton,33,1988,19.0,4,0.21,1,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
167,168,Ben Foster,eng ENG,GK,Watford,38,1983,26.0,8,0.31,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
168,169,Tariqe Fosu,gh GHA,DF,Brentford,25,1995,0.2,1,5.29,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
169,170,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,27,1994,16.3,56,3.44,34,10,0,6,6,0,7,0.43,4,1,0,1,1,0,Matches
170,171,Fred,br BRA,MF,Manchester Utd,28,1993,22.5,57,2.53,52,0,0,0,4,1,10,0.44,8,0,0,0,1,1,Matches
171,172,Ryan Fredericks,eng ENG,DF,West Ham,28,1992,3.4,3,0.88,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
