,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Matches
513,514,Marius Wolf,de GER,"DF,FW",Dortmund,26,1995,14.7,554,723,76.6,8156,2551,320,361,88.6,177,228,77.6,31,59,52.5,1,1.2,1.6,-0.2,10,32,11,1,51,Matches
514,515,Luca Wollschläger,de GER,"FW,MF",Hertha BSC,18,2003,0.2,5,6,83.3,61,7,3,4,75.0,1,1,100.0,0,0,,0,0.1,0.2,-0.1,1,0,0,0,0,Matches
515,516,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21,1999,19.8,454,632,71.8,5872,1752,292,370,78.9,117,162,72.2,18,38,47.4,2,2.0,2.6,0.0,24,39,24,6,40,Matches
516,517,Joscha Wosz,de GER,DF,RB Leipzig,19,2002,0.1,3,4,75.0,41,4,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
517,518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,802,912,87.9,14409,5235,302,333,90.7,421,455,92.5,67,101,66.3,0,0.0,0.1,0.0,0,37,1,0,29,Matches
518,519,Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24,1996,15.5,732,819,89.4,11846,4166,353,380,92.9,319,353,90.4,43,53,81.1,1,1.0,0.5,0.0,10,71,7,0,63,Matches
519,520,Deyovaisio Zeefuik,nl NED,DF,Hertha BSC,23,1998,6.3,196,262,74.8,3047,859,100,117,85.5,79,104,76.0,11,28,39.3,0,0.4,0.3,-0.4,4,9,5,2,8,Matches
520,521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,698,1008,69.2,18451,12738,179,180,99.4,302,310,97.4,208,502,41.4,0,0.0,0.1,0.0,0,29,1,0,3,Matches
521,522,Andi Zeqiri,ch SUI,"FW,MF",Augsburg,22,1999,11.3,114,173,65.9,1869,429,53,75,70.7,44,55,80.0,10,20,50.0,1,0.9,0.7,+0.1,10,9,4,2,12,Matches
522,523,Simon Zoller,de GER,FW,Bochum,30,1991,6.6,116,157,73.9,1789,328,60,77,77.9,43,53,81.1,7,12,58.3,2,0.9,1.1,+1.1,7,7,4,3,4,Matches
